排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,19231,-68.0,2025-08-18,ma2509,多单持仓,MA
2,国泰君安,16269,103.0,2025-08-18,ma2509,多单持仓,MA
3,华泰期货,17714,125.0,2025-08-18,ma2509,多单持仓,MA
4,银河期货,13533,-148.0,2025-08-18,ma2509,多单持仓,MA
5,申银万国,20105,-233.0,2025-08-18,ma2509,多单持仓,MA
6,招商期货,17692,-28.0,2025-08-18,ma2509,多单持仓,MA
7,光大期货,7280,-65.0,2025-08-18,ma2509,多单持仓,MA
8,中粮期货,5106,166.0,2025-08-18,ma2509,多单持仓,MA
9,东证期货,18135,23.0,2025-08-18,ma2509,多单持仓,MA
10,海通期货,10017,267.0,2025-08-18,ma2509,多单持仓,MA
1,中信期货,8193,-49.0,2025-08-19,ma2509,多单持仓,MA
2,国泰君安,9490,-150.0,2025-08-19,ma2509,多单持仓,MA
3,华泰期货,12022,-289.0,2025-08-19,ma2509,多单持仓,MA
4,银河期货,11343,-263.0,2025-08-19,ma2509,多单持仓,MA
5,申银万国,5873,-66.0,2025-08-19,ma2509,多单持仓,MA
6,招商期货,18690,135.0,2025-08-19,ma2509,多单持仓,MA
7,光大期货,8445,-128.0,2025-08-19,ma2509,多单持仓,MA
8,中粮期货,9494,317.0,2025-08-19,ma2509,多单持仓,MA
9,东证期货,12980,482.0,2025-08-19,ma2509,多单持仓,MA
10,海通期货,19432,481.0,2025-08-19,ma2509,多单持仓,MA
1,中信期货,13975,16.0,2025-08-20,ma2509,多单持仓,MA
2,国泰君安,13798,-352.0,2025-08-20,ma2509,多单持仓,MA
3,华泰期货,6095,-70.0,2025-08-20,ma2509,多单持仓,MA
4,银河期货,14539,-333.0,2025-08-20,ma2509,多单持仓,MA
5,申银万国,13593,406.0,2025-08-20,ma2509,多单持仓,MA
6,招商期货,11077,-93.0,2025-08-20,ma2509,多单持仓,MA
7,光大期货,11710,196.0,2025-08-20,ma2509,多单持仓,MA
8,中粮期货,5910,-273.0,2025-08-20,ma2509,多单持仓,MA
9,东证期货,8062,-211.0,2025-08-20,ma2509,多单持仓,MA
10,海通期货,12466,-147.0,2025-08-20,ma2509,多单持仓,MA
1,中信期货,19296,401.0,2025-08-21,ma2509,多单持仓,MA
2,国泰君安,7288,80.0,2025-08-21,ma2509,多单持仓,MA
3,华泰期货,6968,-117.0,2025-08-21,ma2509,多单持仓,MA
4,银河期货,13209,-483.0,2025-08-21,ma2509,多单持仓,MA
5,申银万国,8316,-157.0,2025-08-21,ma2509,多单持仓,MA
6,招商期货,11800,215.0,2025-08-21,ma2509,多单持仓,MA
7,光大期货,5695,41.0,2025-08-21,ma2509,多单持仓,MA
8,中粮期货,8473,134.0,2025-08-21,ma2509,多单持仓,MA
9,东证期货,16803,-248.0,2025-08-21,ma2509,多单持仓,MA
10,海通期货,12889,162.0,2025-08-21,ma2509,多单持仓,MA
1,中信期货,13575,484.0,2025-08-22,ma2509,多单持仓,MA
2,国泰君安,15723,-421.0,2025-08-22,ma2509,多单持仓,MA
3,华泰期货,16802,-445.0,2025-08-22,ma2509,多单持仓,MA
4,银河期货,13156,379.0,2025-08-22,ma2509,多单持仓,MA
5,申银万国,16435,433.0,2025-08-22,ma2509,多单持仓,MA
6,招商期货,16396,408.0,2025-08-22,ma2509,多单持仓,MA
7,光大期货,18314,-329.0,2025-08-22,ma2509,多单持仓,MA
8,中粮期货,12195,149.0,2025-08-22,ma2509,多单持仓,MA
9,东证期货,12670,-145.0,2025-08-22,ma2509,多单持仓,MA
10,海通期货,12920,443.0,2025-08-22,ma2509,多单持仓,MA
1,国泰君安,61923,-1472.0,20250822,MA2601,多单持仓,MA
2,中信期货,43273,-1538.0,20250822,MA2601,多单持仓,MA
3,永安期货,38829,2627.0,20250822,MA2601,多单持仓,MA
4,东证期货,26225,4.0,20250822,MA2601,多单持仓,MA
5,银河期货,23905,-179.0,20250822,MA2601,多单持仓,MA
6,海证期货,20712,2134.0,20250822,MA2601,多单持仓,MA
7,华泰期货,18782,1390.0,20250822,MA2601,多单持仓,MA
8,国投期货,16697,103.0,20250822,MA2601,多单持仓,MA
9,广发期货,16234,1914.0,20250822,MA2601,多单持仓,MA
10,中泰期货,14910,207.0,20250822,MA2601,多单持仓,MA
11,光大期货,14812,-117.0,20250822,MA2601,多单持仓,MA
12,建信期货,13576,1606.0,20250822,MA2601,多单持仓,MA
13,紫金天风,13306,-1480.0,20250822,MA2601,多单持仓,MA
14,方正中期,11853,773.0,20250822,MA2601,多单持仓,MA
15,东海期货,11705,156.0,20250822,MA2601,多单持仓,MA
16,南华期货,11319,984.0,20250822,MA2601,多单持仓,MA
17,中财期货,10547,287.0,20250822,MA2601,多单持仓,MA
18,创元期货,9942,1213.0,20250822,MA2601,多单持仓,MA
19,国元期货,9936,111.0,20250822,MA2601,多单持仓,MA
20,国海良时,9741,545.0,20250822,MA2601,多单持仓,MA
1,国泰君安,60558,-1365.0,20250825,MA2601,多单持仓,MA
2,中信期货,42567,-706.0,20250825,MA2601,多单持仓,MA
3,永安期货,36970,-1859.0,20250825,MA2601,多单持仓,MA
4,东证期货,25899,-326.0,20250825,MA2601,多单持仓,MA
5,银河期货,22173,-1732.0,20250825,MA2601,多单持仓,MA
6,海证期货,18306,-2406.0,20250825,MA2601,多单持仓,MA
7,华泰期货,17639,-1143.0,20250825,MA2601,多单持仓,MA
8,国投期货,16497,-200.0,20250825,MA2601,多单持仓,MA
9,广发期货,15830,-404.0,20250825,MA2601,多单持仓,MA
10,光大期货,14657,-155.0,20250825,MA2601,多单持仓,MA
11,建信期货,13783,207.0,20250825,MA2601,多单持仓,MA
12,中泰期货,13369,-1541.0,20250825,MA2601,多单持仓,MA
13,创元期货,12950,3008.0,20250825,MA2601,多单持仓,MA
14,紫金天风,12516,-790.0,20250825,MA2601,多单持仓,MA
15,方正中期,11051,-802.0,20250825,MA2601,多单持仓,MA
16,东海期货,11006,-699.0,20250825,MA2601,多单持仓,MA
17,南华期货,10850,-469.0,20250825,MA2601,多单持仓,MA
18,中财期货,10724,177.0,20250825,MA2601,多单持仓,MA
19,国海良时,10109,368.0,20250825,MA2601,多单持仓,MA
20,国元期货,9915,-21.0,20250825,MA2601,多单持仓,MA
1,国泰君安,63601,3043.0,20250826,MA2601,多单持仓,MA
2,中信期货,43855,1288.0,20250826,MA2601,多单持仓,MA
3,永安期货,38978,2008.0,20250826,MA2601,多单持仓,MA
4,东证期货,28090,2191.0,20250826,MA2601,多单持仓,MA
5,银河期货,23249,1076.0,20250826,MA2601,多单持仓,MA
6,华泰期货,19480,1841.0,20250826,MA2601,多单持仓,MA
7,海证期货,17847,-459.0,20250826,MA2601,多单持仓,MA
8,国投期货,17788,1291.0,20250826,MA2601,多单持仓,MA
9,广发期货,16601,771.0,20250826,MA2601,多单持仓,MA
10,光大期货,15068,411.0,20250826,MA2601,多单持仓,MA
11,建信期货,13717,-66.0,20250826,MA2601,多单持仓,MA
12,创元期货,13415,465.0,20250826,MA2601,多单持仓,MA
13,中泰期货,13357,-12.0,20250826,MA2601,多单持仓,MA
14,方正中期,12774,1723.0,20250826,MA2601,多单持仓,MA
15,紫金天风,12472,-44.0,20250826,MA2601,多单持仓,MA
16,东海期货,12020,1014.0,20250826,MA2601,多单持仓,MA
17,南华期货,11622,772.0,20250826,MA2601,多单持仓,MA
18,中财期货,10834,110.0,20250826,MA2601,多单持仓,MA
19,国元期货,9851,-64.0,20250826,MA2601,多单持仓,MA
20,中信建投,9662,675.0,20250826,MA2601,多单持仓,MA
1,国泰君安,64380,779.0,20250827,MA2601,多单持仓,MA
2,中信期货,44241,386.0,20250827,MA2601,多单持仓,MA
