时间,开盘,最高,最低,收盘,成交量,持仓量
2007-08-01,12780,12900,12435,12580,18165,0
2007-08-02,12650,12650,12390,12450,3531,0
2007-08-03,12410,12490,12300,12460,3305,0
2007-08-06,12440,12560,12410,12495,3011,0
2007-08-07,12420,12670,12420,12550,3887,0
2007-08-08,12455,12570,12440,12515,2105,0
2007-08-09,12540,12640,12540,12580,1616,0
2007-08-10,12575,12795,12560,12770,2948,0
2007-08-13,12710,12850,12620,12700,4677,0
2007-08-14,12745,12780,12660,12685,1958,0
2007-08-15,12665,12680,12525,12530,2181,0
2007-08-16,12530,12600,12520,12565,1895,0
2007-08-17,12595,12620,12510,12515,1949,0
2007-08-20,12480,12555,12320,12495,2767,0
2007-08-21,12520,12580,12505,12555,2228,0
2007-08-22,12530,12550,12500,12530,1538,0
2007-08-23,12495,12550,12485,12545,1452,0
2007-08-24,12600,12600,12535,12545,1384,0
2007-08-27,12520,12560,12510,12515,1072,0
2007-08-28,12525,12525,12450,12455,1813,0
2007-08-29,12455,12475,12415,12445,1416,0
2007-08-30,12440,12440,12370,12390,1741,0
2007-08-31,12480,12480,12345,12360,2106,0
2007-09-03,12390,12390,12250,12300,2418,0
2007-09-04,12315,12380,12290,12360,1724,0
2007-09-05,12425,12495,12390,12420,2229,0
2007-09-06,12450,12450,12390,12405,1770,0
2007-09-07,12430,12500,12420,12475,2396,0
2007-09-10,12490,12670,12465,12550,3173,0
2007-09-11,12545,12605,12400,12475,2835,0
2007-09-12,12510,12545,12450,12470,2432,0
2007-09-13,12515,12515,12455,12495,2805,0
2007-09-14,12510,12590,12480,12500,2677,0
2007-09-17,12485,12505,12455,12485,2808,0
2007-09-18,12440,12495,12440,12495,2487,0
2007-09-19,12550,12590,12505,12550,3936,0
2007-09-20,12590,12620,12570,12600,3437,0
2007-09-21,12595,12600,12510,12590,5220,0
2007-09-24,12610,12615,12560,12580,3643,0
2007-09-25,12595,12600,12515,12530,2743,0
2007-09-26,12500,12525,12465,12500,2378,0
2007-09-27,12495,12515,12460,12490,2769,0
